entry_time,exit_time,entry_price,exit_price,qty,reason,bars_held,be_arm_time,be_arm_bar,pnl_points,pnl_dollars,session
2025-05-05 01:00:00-04:00,2025-05-05 03:00:00-04:00,20056.75,20042.0,2,SL Yellow,6,,,-14.75,-590.0,2025-05-05
2025-05-05 03:20:00-04:00,2025-05-05 04:20:00-04:00,20054.25,20023.5,1,SL Yellow,3,,,-30.75,-615.0,2025-05-05
2025-05-05 19:00:00-04:00,2025-05-05 21:20:00-04:00,20030.25,19961.5,2,SL Yellow,7,,,-68.75,-2750.0,2025-05-05
2025-05-05 23:40:00-04:00,2025-05-06 01:40:00-04:00,19987.75,19919.75,1,SL Yellow,6,,,-68.0,-1360.0,2025-05-05
2025-05-06 02:20:00-04:00,2025-05-06 03:20:00-04:00,19955.5,19913.75,2,SL Yellow,3,,,-41.75,-1670.0,2025-05-06
2025-05-06 19:00:00-04:00,2025-05-06 22:40:00-04:00,20046.75,19996.0,1,SL Yellow,11,,,-50.75,-1015.0,2025-05-06
2025-05-06 23:20:00-04:00,2025-05-07 02:20:00-04:00,20018.0,19966.25,2,SL Yellow,9,,,-51.75,-2070.0,2025-05-06
2025-05-07 02:40:00-04:00,2025-05-07 08:00:00-04:00,19985.75,19941.75,1,SL Yellow,16,,,-44.0,-880.0,2025-05-07
2025-05-07 19:00:00-04:00,2025-05-07 21:00:00-04:00,19959.5,20087.5,2,TP Green,6,,,128.0,5120.0,2025-05-07
2025-05-08 19:00:00-04:00,2025-05-09 07:00:00-04:00,20167.75,20245.5,1,TP Green,36,,,77.75,1555.0,2025-05-08
2025-05-11 19:00:00-04:00,2025-05-12 01:40:00-04:00,20458.5,20552.5,1,TP Green,20,,,94.0,1880.0,2025-05-11
2025-05-12 19:00:00-04:00,2025-05-12 20:40:00-04:00,20948.25,20871.5,1,SL Yellow,5,,,-76.75,-1535.0,2025-05-12
2025-05-12 21:00:00-04:00,2025-05-13 00:20:00-04:00,20879.5,20825.25,2,SL Yellow,10,,,-54.25,-2170.0,2025-05-12
2025-05-13 01:00:00-04:00,2025-05-13 04:40:00-04:00,20849.25,20834.5,1,SL Yellow,11,,,-14.75,-295.0,2025-05-13
2025-05-13 19:00:00-04:00,2025-05-14 02:40:00-04:00,21268.0,21344.25,2,TP Green,23,,,76.25,3050.0,2025-05-13
2025-05-14 19:00:00-04:00,2025-05-15 01:00:00-04:00,21372.25,21369.25,1,SL Yellow,18,,,-3.0,-60.0,2025-05-14
2025-05-15 11:00:00-04:00,2025-05-15 13:00:00-04:00,21386.75,21508.5,2,TP Green,6,,,121.75,4870.0,2025-05-15
2025-05-15 19:00:00-04:00,2025-05-15 20:40:00-04:00,21387.25,21362.25,1,SL Yellow,5,,,-25.0,-500.0,2025-05-15
2025-05-15 22:00:00-04:00,2025-05-16 02:20:00-04:00,21379.25,21378.25,2,SL Yellow,13,,,-1.0,-40.0,2025-05-15
2025-05-16 03:00:00-04:00,2025-05-16 08:00:00-04:00,21397.75,21495.5,1,TP Green,15,,,97.75,1955.0,2025-05-16
2025-05-18 19:00:00-04:00,2025-05-18 20:00:00-04:00,21361.5,21331.0,1,SL Yellow,3,,,-30.5,-610.0,2025-05-18
2025-05-19 09:40:00-04:00,2025-05-19 12:40:00-04:00,21357.0,21498.75,2,TP Green,9,,,141.75,5670.0,2025-05-19
2025-05-19 19:00:00-04:00,2025-05-19 21:00:00-04:00,21522.75,21475.75,1,SL Yellow,6,,,-47.0,-940.0,2025-05-19
2025-05-20 19:00:00-04:00,2025-05-20 22:00:00-04:00,21418.25,21380.75,2,SL Yellow,9,,,-37.5,-1500.0,2025-05-20
2025-05-20 22:20:00-04:00,2025-05-21 01:40:00-04:00,21397.0,21330.5,1,SL Yellow,10,,,-66.5,-1330.0,2025-05-20
2025-05-21 07:40:00-04:00,2025-05-21 08:00:00-04:00,21350.25,21309.75,2,Force Close,1,,,-40.5,-1620.0,2025-05-21
2025-05-21 19:00:00-04:00,2025-05-22 07:00:00-04:00,21158.5,21204.25,1,TP Green,36,,,45.75,915.0,2025-05-21
2025-05-22 19:00:00-04:00,2025-05-23 02:00:00-04:00,21165.25,21099.25,1,SL Yellow,21,,,-66.0,-1320.0,2025-05-22
2025-05-23 03:00:00-04:00,2025-05-23 05:20:00-04:00,21183.0,21159.0,2,SL Yellow,7,,,-24.0,-960.0,2025-05-23
2025-05-23 05:40:00-04:00,2025-05-23 07:20:00-04:00,21186.75,21101.25,1,SL Yellow,5,,,-85.5,-1710.0,2025-05-23
2025-05-25 19:00:00-04:00,2025-05-26 03:00:00-04:00,21171.5,21246.25,2,TP Green,24,,,74.75,2990.0,2025-05-25
2025-05-26 19:00:00-04:00,2025-05-26 21:00:00-04:00,21239.25,21193.25,1,SL Yellow,6,,,-46.0,-920.0,2025-05-26
2025-05-27 01:40:00-04:00,2025-05-27 03:20:00-04:00,21207.25,21321.25,2,TP Green,5,,,114.0,4560.0,2025-05-27
2025-05-27 19:00:00-04:00,2025-05-27 23:40:00-04:00,21482.5,21442.75,1,SL Yellow,14,,,-39.75,-795.0,2025-05-27
2025-05-28 01:00:00-04:00,2025-05-28 04:40:00-04:00,21453.75,21419.5,2,SL Yellow,11,,,-34.25,-1370.0,2025-05-28
2025-05-28 06:00:00-04:00,2025-05-28 08:00:00-04:00,21452.5,21517.0,1,Force Close,6,,,64.5,1290.0,2025-05-28
2025-05-28 19:00:00-04:00,2025-05-29 04:00:00-04:00,21748.0,21815.5,1,TP Green,27,,,67.5,1350.0,2025-05-28
2025-05-29 19:00:00-04:00,2025-05-30 02:20:00-04:00,21356.25,21346.25,1,SL Yellow,22,,,-10.0,-200.0,2025-05-29
2025-05-30 03:20:00-04:00,2025-05-30 08:00:00-04:00,21367.5,21324.5,2,SL Yellow,14,,,-43.0,-1720.0,2025-05-30
2025-05-30 09:00:00-04:00,2025-05-30 11:20:00-04:00,21373.25,21317.0,1,SL Yellow,7,,,-56.25,-1125.0,2025-05-30
2025-06-01 19:00:00-04:00,2025-06-01 23:00:00-04:00,21299.0,21249.75,2,SL Yellow,12,,,-49.25,-1970.0,2025-06-01
2025-06-02 03:00:00-04:00,2025-06-02 08:00:00-04:00,21259.75,21273.75,1,Force Close,15,,,14.0,280.0,2025-06-02
2025-06-02 19:00:00-04:00,2025-06-03 00:00:00-04:00,21509.75,21454.5,1,SL Yellow,15,,,-55.25,-1105.0,2025-06-02
2025-06-03 01:00:00-04:00,2025-06-03 04:00:00-04:00,21459.75,21416.0,2,SL Yellow,9,,,-43.75,-1750.0,2025-06-03
2025-06-03 04:40:00-04:00,2025-06-03 08:00:00-04:00,21442.25,21517.25,1,Force Close,10,,,75.0,1500.0,2025-06-03
2025-06-03 19:00:00-04:00,2025-06-04 08:00:00-04:00,21715.0,21705.5,1,SL Yellow,39,,,-9.5,-190.0,2025-06-03
2025-06-04 09:20:00-04:00,2025-06-04 12:20:00-04:00,21785.25,21720.5,2,SL Yellow,9,,,-64.75,-2590.0,2025-06-04
2025-06-04 12:40:00-04:00,2025-06-04 16:40:00-04:00,21756.0,21746.5,1,SL Yellow,12,,,-9.5,-190.0,2025-06-04
2025-06-04 19:00:00-04:00,2025-06-05 01:00:00-04:00,21742.25,21731.0,2,SL Yellow,18,,,-11.25,-450.0,2025-06-04
2025-06-05 02:20:00-04:00,2025-06-05 03:40:00-04:00,21740.0,21815.0,1,TP Green,4,,,75.0,1500.0,2025-06-05
2025-06-05 19:00:00-04:00,2025-06-06 01:00:00-04:00,21544.25,21659.5,1,TP Green,18,,,115.25,2305.0,2025-06-05
2025-06-08 19:00:00-04:00,2025-06-08 21:20:00-04:00,21754.25,21737.5,1,SL Yellow,7,,,-16.75,-335.0,2025-06-08
2025-06-08 21:40:00-04:00,2025-06-09 07:20:00-04:00,21743.0,21814.75,2,TP Green,29,,,71.75,2870.0,2025-06-08
2025-06-09 19:00:00-04:00,2025-06-09 21:20:00-04:00,21834.0,21957.5,1,TP Green,7,,,123.5,2470.0,2025-06-09
2025-06-10 19:00:00-04:00,2025-06-10 21:00:00-04:00,21977.5,21903.25,1,SL Yellow,6,,,-74.25,-1485.0,2025-06-10
2025-06-11 03:40:00-04:00,2025-06-11 05:40:00-04:00,21933.0,21915.5,2,SL Yellow,6,,,-17.5,-700.0,2025-06-11
2025-06-11 06:00:00-04:00,2025-06-11 07:00:00-04:00,21932.25,21892.5,1,SL Yellow,3,,,-39.75,-795.0,2025-06-11
2025-06-11 19:00:00-04:00,2025-06-11 20:40:00-04:00,21828.0,21799.0,2,SL Yellow,5,,,-29.0,-1160.0,2025-06-11
2025-06-11 21:00:00-04:00,2025-06-12 03:40:00-04:00,21811.25,21776.5,1,SL Yellow,20,,,-34.75,-695.0,2025-06-11
2025-06-12 05:20:00-04:00,2025-06-12 07:20:00-04:00,21837.25,21758.5,2,SL Yellow,6,,,-78.75,-3150.0,2025-06-12
2025-06-12 19:00:00-04:00,2025-06-12 20:00:00-04:00,21881.5,21633.75,1,SL Yellow,3,,,-247.75,-4955.0,2025-06-12
2025-06-13 12:00:00-04:00,2025-06-13 14:00:00-04:00,21850.5,21720.5,2,SL Yellow,6,,,-130.0,-5200.0,2025-06-13
2025-06-15 19:00:00-04:00,2025-06-16 00:00:00-04:00,21635.75,21907.0,1,TP Green,15,,,271.25,5425.0,2025-06-15
2025-06-16 19:00:00-04:00,2025-06-16 19:40:00-04:00,22102.75,22020.75,1,SL Yellow,2,,,-82.0,-1640.0,2025-06-16
2025-06-16 20:00:00-04:00,2025-06-17 02:40:00-04:00,22057.25,22059.0,2,SL Yellow,20,,,1.75,70.0,2025-06-16
2025-06-17 07:40:00-04:00,2025-06-17 08:00:00-04:00,22070.75,22077.0,1,Force Close,1,,,6.25,125.0,2025-06-17
2025-06-17 19:00:00-04:00,2025-06-17 22:40:00-04:00,21894.5,21981.25,1,TP Green,11,,,86.75,1735.0,2025-06-17
2025-06-18 19:00:00-04:00,2025-06-18 20:00:00-04:00,21935.0,21856.0,1,SL Yellow,3,,,-79.0,-1580.0,2025-06-18
2025-06-18 20:20:00-04:00,2025-06-19 01:40:00-04:00,21897.0,21849.75,2,SL Yellow,16,,,-47.25,-1890.0,2025-06-18
2025-06-19 02:00:00-04:00,2025-06-19 03:40:00-04:00,21856.0,21793.25,1,SL Yellow,5,,,-62.75,-1255.0,2025-06-19
2025-06-19 19:00:00-04:00,2025-06-20 04:40:00-04:00,21884.5,21862.5,2,SL Yellow,29,,,-22.0,-880.0,2025-06-19
2025-06-20 05:00:00-04:00,2025-06-20 07:40:00-04:00,21898.75,21971.0,1,TP Green,8,,,72.25,1445.0,2025-06-20
2025-06-22 19:00:00-04:00,2025-06-23 02:40:00-04:00,21743.25,21815.75,1,TP Green,23,,,72.5,1450.0,2025-06-22
2025-06-23 19:00:00-04:00,2025-06-24 02:00:00-04:00,22246.75,22328.25,1,TP Green,21,,,81.5,1630.0,2025-06-23
2025-06-24 19:00:00-04:00,2025-06-25 06:40:00-04:00,22390.25,22445.25,1,TP Green,35,,,55.0,1100.0,2025-06-24
2025-06-25 19:00:00-04:00,2025-06-26 02:40:00-04:00,22457.25,22536.75,1,TP Green,23,,,79.5,1590.0,2025-06-25
2025-06-26 19:00:00-04:00,2025-06-27 03:20:00-04:00,22677.75,22737.5,1,TP Green,25,,,59.75,1195.0,2025-06-26
2025-06-30 19:00:00-04:00,2025-06-30 22:40:00-04:00,22868.0,22876.25,1,SL Yellow,11,,,8.25,165.0,2025-06-30
2025-07-01 19:00:00-04:00,2025-07-02 03:20:00-04:00,22714.25,22744.0,1,SL Yellow,25,,,29.75,595.0,2025-07-01
2025-07-02 10:00:00-04:00,2025-07-02 15:40:00-04:00,22758.25,22846.75,1,TP Green,17,,,88.5,1770.0,2025-07-02
2025-07-02 19:00:00-04:00,2025-07-03 04:40:00-04:00,22846.75,22857.0,1,SL Yellow,29,,,10.25,205.0,2025-07-02
2025-07-03 08:20:00-04:00,2025-07-03 10:00:00-04:00,22906.0,23054.0,1,TP Green,5,,,148.0,2960.0,2025-07-03
2025-07-03 19:00:00-04:00,2025-07-03 22:00:00-04:00,23039.25,22993.75,1,SL Yellow,9,,,-45.5,-910.0,2025-07-03
2025-07-03 22:40:00-04:00,2025-07-04 02:40:00-04:00,23013.75,22988.75,2,SL Yellow,12,,,-25.0,-1000.0,2025-07-03
2025-07-06 18:00:00-04:00,2025-07-06 21:00:00-04:00,23004.75,22947.25,1,SL Yellow,9,,,-57.5,-1150.0,2025-07-06
2025-07-06 22:00:00-04:00,2025-07-07 01:00:00-04:00,22965.25,22938.25,2,SL Yellow,9,,,-27.0,-1080.0,2025-07-06
2025-07-07 01:40:00-04:00,2025-07-07 08:00:00-04:00,22946.5,22999.25,1,Force Close,19,,,52.75,1055.0,2025-07-07
2025-07-07 19:00:00-04:00,2025-07-08 02:20:00-04:00,22863.0,22932.75,1,TP Green,22,,,69.75,1395.0,2025-07-07
2025-07-08 19:00:00-04:00,2025-07-09 02:00:00-04:00,22922.5,22858.0,1,SL Yellow,21,,,-64.5,-1290.0,2025-07-08
2025-07-09 02:40:00-04:00,2025-07-09 08:00:00-04:00,22896.75,22944.75,2,Force Close,16,,,48.0,1920.0,2025-07-09
2025-07-09 19:00:00-04:00,2025-07-09 21:00:00-04:00,23043.5,23002.0,1,SL Yellow,6,,,-41.5,-830.0,2025-07-09
2025-07-09 21:20:00-04:00,2025-07-10 01:20:00-04:00,23006.75,22984.0,2,SL Yellow,12,,,-22.75,-910.0,2025-07-09
2025-07-10 02:40:00-04:00,2025-07-10 05:20:00-04:00,22996.25,23014.0,1,SL Yellow,8,,,17.75,355.0,2025-07-10
2025-07-10 19:00:00-04:00,2025-07-10 20:00:00-04:00,23035.0,22963.5,1,SL Yellow,3,,,-71.5,-1430.0,2025-07-10
2025-07-13 19:00:00-04:00,2025-07-14 01:40:00-04:00,22857.5,22831.0,2,SL Yellow,20,,,-26.5,-1060.0,2025-07-13
2025-07-14 03:40:00-04:00,2025-07-14 08:00:00-04:00,22880.75,22893.25,1,Force Close,13,,,12.5,250.0,2025-07-14
2025-07-14 19:00:00-04:00,2025-07-14 21:40:00-04:00,23004.5,23145.5,1,TP Green,8,,,141.0,2820.0,2025-07-14
2025-07-15 19:00:00-04:00,2025-07-16 02:20:00-04:00,22999.0,22969.5,1,SL Yellow,22,,,-29.5,-590.0,2025-07-15
2025-07-16 04:20:00-04:00,2025-07-16 08:00:00-04:00,23002.0,23027.75,2,Force Close,11,,,25.75,1030.0,2025-07-16
2025-07-16 19:00:00-04:00,2025-07-17 02:00:00-04:00,23037.25,23121.0,1,TP Green,21,,,83.75,1675.0,2025-07-16
2025-07-17 19:00:00-04:00,2025-07-18 02:40:00-04:00,23275.0,23285.0,1,SL Yellow,23,,,10.0,200.0,2025-07-17
2025-07-20 19:00:00-04:00,2025-07-21 02:20:00-04:00,23214.75,23287.75,1,TP Green,22,,,73.0,1460.0,2025-07-20
2025-07-21 19:00:00-04:00,2025-07-21 23:00:00-04:00,23347.0,23338.75,1,SL Yellow,12,,,-8.25,-165.0,2025-07-21
2025-07-22 03:20:00-04:00,2025-07-22 04:40:00-04:00,23344.25,23274.25,2,SL Yellow,4,,,-70.0,-2800.0,2025-07-22
2025-07-22 06:00:00-04:00,2025-07-22 08:00:00-04:00,23294.5,23322.0,1,Force Close,6,,,27.5,550.0,2025-07-22
2025-07-22 19:00:00-04:00,2025-07-22 20:20:00-04:00,23232.0,23213.5,1,SL Yellow,4,,,-18.5,-370.0,2025-07-22
2025-07-22 21:00:00-04:00,2025-07-23 07:00:00-04:00,23229.0,23249.5,2,SL Yellow,30,,,20.5,820.0,2025-07-22
2025-07-23 07:20:00-04:00,2025-07-23 08:00:00-04:00,23259.0,23259.5,1,Force Close,2,,,0.5,10.0,2025-07-23
2025-07-23 19:00:00-04:00,2025-07-23 23:40:00-04:00,23394.0,23379.5,1,SL Yellow,14,,,-14.5,-290.0,2025-07-23
2025-07-24 02:00:00-04:00,2025-07-24 06:20:00-04:00,23382.5,23373.0,2,SL Yellow,13,,,-9.5,-380.0,2025-07-24
2025-07-24 07:00:00-04:00,2025-07-24 08:00:00-04:00,23384.0,23383.75,1,Force Close,3,,,-0.25,-5.0,2025-07-24
2025-07-24 19:00:00-04:00,2025-07-25 00:20:00-04:00,23394.0,23408.5,2,SL Yellow,16,,,14.5,580.0,2025-07-24
2025-07-25 11:40:00-04:00,2025-07-25 15:40:00-04:00,23422.25,23423.25,1,SL Yellow,12,,,1.0,20.0,2025-07-25
2025-07-25 16:00:00-04:00,2025-07-27 18:00:00-04:00,23438.5,23528.0,1,TP Green,5,,,89.5,1790.0,2025-07-25
2025-07-27 19:00:00-04:00,2025-07-28 02:40:00-04:00,23528.25,23563.5,1,SL Yellow,23,,,35.25,705.0,2025-07-27
2025-07-28 19:00:00-04:00,2025-07-29 03:40:00-04:00,23522.0,23588.5,1,TP Green,26,,,66.5,1330.0,2025-07-28
2025-07-29 19:00:00-04:00,2025-07-30 03:00:00-04:00,23472.25,23482.25,1,SL Yellow,24,,,10.0,200.0,2025-07-29
2025-07-30 03:20:00-04:00,2025-07-30 04:20:00-04:00,23494.25,23480.75,1,SL Yellow,3,,,-13.5,-270.0,2025-07-30
2025-07-30 04:40:00-04:00,2025-07-30 08:00:00-04:00,23484.5,23483.25,2,SL Yellow,10,,,-1.25,-50.0,2025-07-30
2025-07-30 19:00:00-04:00,2025-07-31 03:20:00-04:00,23734.5,23817.0,1,TP Green,25,,,82.5,1650.0,2025-07-30
2025-07-31 19:00:00-04:00,2025-08-01 02:00:00-04:00,23294.5,23277.0,1,SL Yellow,21,,,-17.5,-350.0,2025-07-31
2025-08-03 19:00:00-04:00,2025-08-04 02:00:00-04:00,22911.25,22996.0,2,TP Green,21,,,84.75,3390.0,2025-08-03
2025-08-04 19:00:00-04:00,2025-08-05 03:20:00-04:00,23338.25,23336.75,1,SL Yellow,25,,,-1.5,-30.0,2025-08-04
2025-08-05 06:00:00-04:00,2025-08-05 08:00:00-04:00,23367.25,23378.5,2,Force Close,6,,,11.25,450.0,2025-08-05
2025-08-05 19:00:00-04:00,2025-08-06 01:20:00-04:00,23094.75,23188.75,1,TP Green,19,,,94.0,1880.0,2025-08-05
2025-08-06 19:00:00-04:00,2025-08-07 00:40:00-04:00,23458.25,23464.75,1,SL Yellow,17,,,6.5,130.0,2025-08-06
2025-08-07 01:20:00-04:00,2025-08-07 04:20:00-04:00,23474.75,23548.25,1,TP Green,9,,,73.5,1470.0,2025-08-07
2025-08-07 19:00:00-04:00,2025-08-08 01:40:00-04:00,23555.25,23505.25,1,SL Yellow,20,,,-50.0,-1000.0,2025-08-07
2025-08-08 02:20:00-04:00,2025-08-08 08:00:00-04:00,23546.5,23537.25,2,SL Yellow,17,,,-9.25,-370.0,2025-08-08
2025-08-08 09:20:00-04:00,2025-08-08 10:20:00-04:00,23569.5,23694.25,1,TP Green,3,,,124.75,2495.0,2025-08-08
2025-08-10 19:00:00-04:00,2025-08-11 00:20:00-04:00,23722.5,23742.0,1,SL Yellow,16,,,19.5,390.0,2025-08-10
2025-08-11 01:20:00-04:00,2025-08-11 03:20:00-04:00,23743.75,23726.0,1,SL Yellow,6,,,-17.75,-355.0,2025-08-11
2025-08-11 07:40:00-04:00,2025-08-11 08:00:00-04:00,23738.25,23750.75,2,Force Close,1,,,12.5,500.0,2025-08-11
2025-08-11 19:00:00-04:00,2025-08-12 01:00:00-04:00,23643.75,23640.0,1,SL Yellow,18,,,-3.75,-75.0,2025-08-11
2025-08-12 02:20:00-04:00,2025-08-12 07:00:00-04:00,23653.0,23627.5,2,SL Yellow,14,,,-25.5,-1020.0,2025-08-12
2025-08-12 07:20:00-04:00,2025-08-12 08:00:00-04:00,23633.0,23651.0,1,Force Close,2,,,18.0,360.0,2025-08-12
2025-08-12 19:00:00-04:00,2025-08-12 21:40:00-04:00,23936.75,23929.0,1,SL Yellow,8,,,-7.75,-155.0,2025-08-12
2025-08-12 22:00:00-04:00,2025-08-13 04:20:00-04:00,23933.75,24008.5,2,TP Green,19,,,74.75,2990.0,2025-08-12
2025-08-13 19:00:00-04:00,2025-08-14 01:20:00-04:00,23942.25,23923.5,1,SL Yellow,19,,,-18.75,-375.0,2025-08-13
2025-08-14 03:00:00-04:00,2025-08-14 08:00:00-04:00,23925.75,23963.5,2,Force Close,15,,,37.75,1510.0,2025-08-14
2025-08-14 19:00:00-04:00,2025-08-15 04:20:00-04:00,23904.25,23916.25,1,SL Yellow,28,,,12.0,240.0,2025-08-14
2025-08-17 19:00:00-04:00,2025-08-18 00:00:00-04:00,23846.5,23849.0,1,SL Yellow,15,,,2.5,50.0,2025-08-17
2025-08-18 00:20:00-04:00,2025-08-18 02:00:00-04:00,23859.5,23820.75,1,SL Yellow,5,,,-38.75,-775.0,2025-08-18
2025-08-18 19:00:00-04:00,2025-08-18 21:20:00-04:00,23817.25,23775.5,2,SL Yellow,7,,,-41.75,-1670.0,2025-08-18
2025-08-18 22:20:00-04:00,2025-08-19 01:20:00-04:00,23781.25,23735.5,1,SL Yellow,9,,,-45.75,-915.0,2025-08-18
2025-08-19 02:00:00-04:00,2025-08-19 06:40:00-04:00,23743.75,23758.25,2,SL Yellow,14,,,14.5,580.0,2025-08-19
2025-08-19 19:00:00-04:00,2025-08-19 21:20:00-04:00,23450.0,23375.75,1,SL Yellow,7,,,-74.25,-1485.0,2025-08-19
2025-08-19 22:20:00-04:00,2025-08-19 23:00:00-04:00,23387.75,23360.5,2,SL Yellow,2,,,-27.25,-1090.0,2025-08-19
2025-08-20 00:00:00-04:00,2025-08-20 06:20:00-04:00,23364.5,23406.5,1,SL Yellow,19,,,42.0,840.0,2025-08-20
2025-08-20 19:00:00-04:00,2025-08-21 04:00:00-04:00,23324.75,23323.25,1,SL Yellow,27,,,-1.5,-30.0,2025-08-20
2025-08-21 04:20:00-04:00,2025-08-21 06:00:00-04:00,23348.0,23281.25,2,SL Yellow,5,,,-66.75,-2670.0,2025-08-21
2025-08-21 06:20:00-04:00,2025-08-21 08:00:00-04:00,23295.75,23226.25,1,SL Yellow,5,,,-69.5,-1390.0,2025-08-21
2025-08-21 19:00:00-04:00,2025-08-21 20:00:00-04:00,23245.75,23198.25,2,SL Yellow,3,,,-47.5,-1900.0,2025-08-21
2025-08-21 20:20:00-04:00,2025-08-22 02:00:00-04:00,23218.0,23174.5,1,SL Yellow,17,,,-43.5,-870.0,2025-08-21
2025-08-22 03:40:00-04:00,2025-08-22 08:00:00-04:00,23195.0,23264.5,2,Force Close,13,,,69.5,2780.0,2025-08-22
2025-08-24 19:00:00-04:00,2025-08-24 21:00:00-04:00,23572.25,23543.25,1,SL Yellow,6,,,-29.0,-580.0,2025-08-24
2025-08-24 22:00:00-04:00,2025-08-25 02:40:00-04:00,23547.75,23527.25,2,SL Yellow,14,,,-20.5,-820.0,2025-08-24
2025-08-25 10:00:00-04:00,2025-08-25 14:00:00-04:00,23549.75,23569.25,1,SL Yellow,12,,,19.5,390.0,2025-08-25
2025-08-25 19:00:00-04:00,2025-08-25 20:20:00-04:00,23512.0,23430.75,1,SL Yellow,4,,,-81.25,-1625.0,2025-08-25
2025-08-26 01:40:00-04:00,2025-08-26 03:00:00-04:00,23475.5,23432.75,2,SL Yellow,4,,,-42.75,-1710.0,2025-08-26
2025-08-26 03:20:00-04:00,2025-08-26 07:20:00-04:00,23462.0,23451.75,1,SL Yellow,12,,,-10.25,-205.0,2025-08-26
2025-08-26 19:00:00-04:00,2025-08-27 01:00:00-04:00,23612.0,23597.75,2,SL Yellow,18,,,-14.25,-570.0,2025-08-26
2025-08-27 01:20:00-04:00,2025-08-27 03:20:00-04:00,23605.0,23583.0,1,SL Yellow,6,,,-22.0,-440.0,2025-08-27
2025-08-27 05:20:00-04:00,2025-08-27 08:00:00-04:00,23599.0,23618.25,2,Force Close,8,,,19.25,770.0,2025-08-27
2025-08-27 19:00:00-04:00,2025-08-28 01:40:00-04:00,23509.75,23544.0,1,SL Yellow,20,,,34.25,685.0,2025-08-27
2025-08-28 02:00:00-04:00,2025-08-28 04:00:00-04:00,23554.5,23648.25,1,TP Green,6,,,93.75,1875.0,2025-08-28
2025-08-28 19:00:00-04:00,2025-08-28 22:20:00-04:00,23743.5,23721.25,1,SL Yellow,10,,,-22.25,-445.0,2025-08-28
2025-08-28 22:40:00-04:00,2025-08-29 02:40:00-04:00,23726.5,23714.25,2,SL Yellow,12,,,-12.25,-490.0,2025-08-28
2025-08-29 03:00:00-04:00,2025-08-29 03:40:00-04:00,23723.75,23685.5,1,SL Yellow,2,,,-38.25,-765.0,2025-08-29
2025-08-31 19:00:00-04:00,2025-08-31 22:00:00-04:00,23535.0,23482.0,2,SL Yellow,9,,,-53.0,-2120.0,2025-08-31
2025-09-01 19:00:00-04:00,2025-09-01 21:40:00-04:00,23453.0,23442.25,1,SL Yellow,8,,,-10.75,-215.0,2025-09-01
2025-09-02 19:00:00-04:00,2025-09-03 04:00:00-04:00,23340.25,23422.75,2,TP Green,27,,,82.5,3300.0,2025-09-02
2025-09-03 19:00:00-04:00,2025-09-03 23:00:00-04:00,23451.0,23478.5,1,SL Yellow,12,,,27.5,550.0,2025-09-03
2025-09-04 00:00:00-04:00,2025-09-04 01:40:00-04:00,23491.75,23468.0,1,SL Yellow,5,,,-23.75,-475.0,2025-09-04
2025-09-04 02:20:00-04:00,2025-09-04 08:00:00-04:00,23475.5,23498.75,2,Force Close,17,,,23.25,930.0,2025-09-04
2025-09-04 19:00:00-04:00,2025-09-05 02:20:00-04:00,23709.5,23785.0,1,TP Green,22,,,75.5,1510.0,2025-09-04
2025-09-07 19:00:00-04:00,2025-09-08 00:00:00-04:00,23748.75,23738.75,1,SL Yellow,15,,,-10.0,-200.0,2025-09-07
2025-09-08 01:00:00-04:00,2025-09-08 08:00:00-04:00,23749.75,23748.75,2,SL Yellow,21,,,-1.0,-40.0,2025-09-08
2025-09-08 08:20:00-04:00,2025-09-08 09:40:00-04:00,23759.25,23853.25,1,TP Green,4,,,94.0,1880.0,2025-09-08
2025-09-08 19:00:00-04:00,2025-09-09 03:40:00-04:00,23824.25,23856.0,1,SL Yellow,26,,,31.75,635.0,2025-09-08
2025-09-09 15:40:00-04:00,2025-09-10 02:20:00-04:00,23878.75,23942.25,1,TP Green,30,,,63.5,1270.0,2025-09-09
2025-09-10 19:00:00-04:00,2025-09-11 00:20:00-04:00,23911.0,23882.5,1,SL Yellow,16,,,-28.5,-570.0,2025-09-10
2025-09-11 01:20:00-04:00,2025-09-11 08:00:00-04:00,23892.0,23944.75,2,Force Close,20,,,52.75,2110.0,2025-09-11
2025-09-11 19:00:00-04:00,2025-09-11 22:00:00-04:00,24017.25,23993.75,1,SL Yellow,9,,,-23.5,-470.0,2025-09-11
2025-09-11 22:20:00-04:00,2025-09-12 02:20:00-04:00,23997.75,24009.0,2,SL Yellow,12,,,11.25,450.0,2025-09-11
2025-09-12 02:40:00-04:00,2025-09-12 04:00:00-04:00,24020.75,23972.25,1,SL Yellow,4,,,-48.5,-970.0,2025-09-12
2025-09-14 19:00:00-04:00,2025-09-15 00:00:00-04:00,24120.5,24362.75,2,TP Green,15,,,242.25,9690.0,2025-09-14
2025-09-15 19:00:00-04:00,2025-09-16 03:20:00-04:00,24538.75,24615.75,1,TP Green,25,,,77.0,1540.0,2025-09-15
2025-09-16 19:00:00-04:00,2025-09-16 22:00:00-04:00,24546.0,24523.25,1,SL Yellow,9,,,-22.75,-455.0,2025-09-16
2025-09-17 02:20:00-04:00,2025-09-17 04:00:00-04:00,24528.0,24531.0,2,SL Yellow,5,,,3.0,120.0,2025-09-17
2025-09-17 18:20:00-04:00,2025-09-17 23:00:00-04:00,24539.75,24629.75,1,TP Green,14,,,90.0,1800.0,2025-09-17
